date,close_p10,close_p50,close_p90,volume_p50,volume_p90,volume_sum
2015-02-25 00:00:00+00:00,0.0,29.8305,118.15100000000001,55347.5,653570.1,305695617.21185404
2015-02-26 00:00:00+00:00,0.0,30.0796,118.78150000000001,58912.0,657642.3,327594548.44950217
2015-02-27 00:00:00+00:00,0.0,30.005,118.738,52997.0,555753.3000000003,282604422.1011295
2015-02-28 00:00:00+00:00,0.0,29.98,117.61,108882.5,897114.4,385802428.929025
2015-03-01 00:00:00+00:00,0.0,29.98,117.61,108882.5,897114.4,385802428.929025
2015-03-02 00:00:00+00:00,0.0,30.185000000000002,118.92900000000003,61388.5,633084.4,273110611.72062397
2015-03-03 00:00:00+00:00,0.0,29.658,118.2235,59689.5,668342.8000000002,291962241.38718545
2015-03-04 00:00:00+00:00,0.0,29.810000000000002,117.88500000000002,62860.5,650141.5000000002,282534835.5272243
2015-03-05 00:00:00+00:00,0.0,29.54,117.441,53931.5,607634.6,254722572.5946871
2015-03-06 00:00:00+00:00,0.0,29.06,116.60600000000002,62660.0,766817.0000000006,322180712.6297586
2015-03-07 00:00:00+00:00,0.0,28.975,116.60600000000002,96521.0,983142.5000000002,414111647.6027159
2015-03-08 00:00:00+00:00,0.0,28.975,116.60600000000002,96521.0,983142.5000000002,414111647.6027159
2015-03-09 00:00:00+00:00,0.0,29.0075,115.849,60418.0,619572.7000000001,318441463.4482311
2015-03-10 00:00:00+00:00,0.0,28.645,115.055,63135.0,679963.6000000001,309798237.7850479
2015-03-11 00:00:00+00:00,0.0,28.86,115.03800000000003,64702.5,640774.0000000001,284717442.5032574
2015-03-12 00:00:00+00:00,0.0,28.845,115.81200000000004,57422.0,684505.1000000001,329179953.67599994
2015-03-13 00:00:00+00:00,0.0,28.755000000000003,114.82900000000005,57978.0,597693.7000000001,298925007.9581968
2015-03-14 00:00:00+00:00,0.0,28.78,115.00800000000004,84877.5,821640.1000000001,362539805.90742725
2015-03-15 00:00:00+00:00,0.0,28.78,115.00800000000004,84877.5,821640.1000000001,362539805.90742725
2015-03-16 00:00:00+00:00,0.0,28.884999999999998,116.81400000000002,62447.5,622246.7000000001,274122347.64548373
2015-03-17 00:00:00+00:00,0.0,28.715,116.70300000000007,58625.5,596360.7000000001,276412364.9715584
2015-03-18 00:00:00+00:00,0.0,28.86,116.66724000000004,66165.5,795730.4000000001,435833913.2400377
2015-03-19 00:00:00+00:00,0.0,28.90835,119.58700000000002,57692.0,630135.2000000004,290035663.5849058
2015-03-20 00:00:00+00:00,0.0,29.2984,118.90300000000005,61691.5,664740.2000000001,304693898.98568445
2015-03-21 00:00:00+00:00,0.0,29.515,118.88600000000002,134443.5,1260437.8000000003,570684152.8326391
2015-03-22 00:00:00+00:00,0.0,29.515,118.88600000000002,134443.5,1260437.8000000003,570684152.8326391
2015-03-23 00:00:00+00:00,0.0,29.57,118.56355000000002,57121.0,562226.6000000001,238104751.00181812
2015-03-24 00:00:00+00:00,0.0,29.78165,119.60200000000003,55655.5,591633.9000000004,265613712.45990574
2015-03-25 00:00:00+00:00,0.0,29.80675,118.31400000000001,64082.5,691745.5,324669364.7158668
2015-03-26 00:00:00+00:00,0.0,29.395,117.10300000000001,61285.5,657270.3,288827185.7978761
2015-03-27 00:00:00+00:00,0.0,29.05665,117.54200000000002,50963.5,535145.2000000001,240107561.8682596
2015-03-28 00:00:00+00:00,0.0,29.128349999999998,117.989,85899.5,849204.3,436804805.11340076
2015-03-29 00:00:00+00:00,0.0,29.128349999999998,117.989,85899.5,849204.3,436804805.11340076
2015-03-30 00:00:00+00:00,0.0,29.73,118.36100000000002,54379.5,544435.9000000001,253923819.15403515
2015-03-31 00:00:00+00:00,0.0,29.795,118.37400000000002,53161.5,566640.2000000003,253803394.3852628
2015-04-01 00:00:00+00:00,0.0,29.575000000000003,116.22350000000004,67081.5,666662.4000000001,292011853.69526947
2015-04-02 00:00:00+00:00,0.0,29.825000000000003,117.301,52378.5,519369.9,237938961.6725496
2015-04-03 00:00:00+00:00,0.0,29.875,118.17900000000002,87312.5,771649.4000000003,332491351.3071383
2015-04-04 00:00:00+00:00,0.0,29.875,118.17900000000002,87312.5,771649.4000000003,332491351.3071383
2015-04-05 00:00:00+00:00,0.0,29.875,118.17900000000002,87312.5,771649.4000000003,332491351.3071383
2015-04-06 00:00:00+00:00,0.0,30.25,119.608,50765.0,548852.5000000002,259915375.8779312
2015-04-07 00:00:00+00:00,0.0,30.475,119.95392000000001,55241.5,582554.1000000003,254184324.97385788
2015-04-08 00:00:00+00:00,0.0,30.43,119.75700000000008,59918.0,570288.4000000001,256752214.06917006
2015-04-09 00:00:00+00:00,0.0,30.345,120.078,55079.5,592225.2000000002,274867630.055108
2015-04-10 00:00:00+00:00,0.0,30.465,120.56800000000001,47100.0,480297.60000000027,236795151.31812447
2015-04-11 00:00:00+00:00,0.0,30.26,120.65100000000002,69972.0,624171.7000000002,293492121.8135829
2015-04-12 00:00:00+00:00,0.0,30.26,120.65100000000002,69972.0,624171.7000000002,293492121.8135829
2015-04-13 00:00:00+00:00,0.0,30.355,120.653,50021.5,468692.4000000001,244601768.06972274
2015-04-14 00:00:00+00:00,0.0,30.509999999999998,122.57000000000001,52131.0,585717.6000000001,265266736.77919993
2015-04-15 00:00:00+00:00,0.0,31.039949999999997,124.35000000000001,55164.0,673048.6000000001,305859548.8521179
2015-04-16 00:00:00+00:00,0.0,30.943849999999998,124.10600000000002,49326.5,569673.6000000002,290328848.34387857
2015-04-17 00:00:00+00:00,0.0,30.66,121.76700000000004,53575.5,648650.4000000001,340667531.92959565
2015-04-18 00:00:00+00:00,0.0,30.71,121.76700000000004,79434.5,855373.1000000002,412262122.8264997
2015-04-19 00:00:00+00:00,0.0,30.71,121.76700000000004,79434.5,855373.1000000002,412262122.8264997
2015-04-20 00:00:00+00:00,0.0,30.92,124.492,51561.0,577699.3,265947024.20065343
2015-04-21 00:00:00+00:00,0.0,30.89,123.71900000000005,51860.5,618193.5,284670180.15836877
2015-04-22 00:00:00+00:00,0.0,30.902,122.15100000000002,53359.334,579425.3000000003,290470548.18922913
2015-04-23 00:00:00+00:00,0.0,30.955,124.80300000000004,58824.0,649773.8,356379303.1457866
2015-04-24 00:00:00+00:00,0.0,30.82,124.00101000000008,54251.5,640043.6000000002,300182273.1132305
2015-04-25 00:00:00+00:00,0.0,30.82,124.25200000000001,78228.0,750080.3000000003,378342240.3165993
2015-04-26 00:00:00+00:00,0.0,30.82,124.25200000000001,78228.0,750080.3000000003,378342240.3165993
2015-04-27 00:00:00+00:00,0.0,30.585,124.32800000000005,64641.5,666713.0,340655319.8132825
2015-04-28 00:00:00+00:00,0.0,30.695,123.67700000000005,62066.5,620543.9000000003,327264500.1139682
2015-04-29 00:00:00+00:00,0.0,30.689999999999998,120.26850000000002,64953.5,789532.6000000002,377702337.06798387
2015-04-30 00:00:00+00:00,0.0,30.377499999999998,119.793,70249.0,711408.7000000001,368868426.69488066
2015-05-01 00:00:00+00:00,0.0,30.5,120.44700000000003,59704.0,632614.7000000002,300030041.6711605
2015-05-02 00:00:00+00:00,0.0,30.575,120.745,92589.5,818615.5,369312346.8590305
2015-05-03 00:00:00+00:00,0.0,30.575,120.745,92589.5,818615.5,369312346.8590305
2015-05-04 00:00:00+00:00,0.0,30.865000000000002,121.54200000000002,61320.5,585263.9000000001,252202729.52980506
2015-05-05 00:00:00+00:00,0.0,30.2425,121.24200000000002,73636.5,712473.2,339112401.6734704
2015-05-06 00:00:00+00:00,0.0,30.23,120.927,66118.0,735508.0000000005,362192158.0461933
2015-05-07 00:00:00+00:00,0.0,30.17,120.24600000000002,68537.5,683638.2000000002,289012173.3392254
2015-05-08 00:00:00+00:00,0.0,30.2475,121.36900000000001,65819.5,594584.3000000004,278169568.25674593
2015-05-09 00:00:00+00:00,0.0,30.314999999999998,121.50000000000001,89224.0,790996.5,351507618.1872809
2015-05-10 00:00:00+00:00,0.0,30.314999999999998,121.50000000000001,89224.0,790996.5,351507618.1872809
2015-05-11 00:00:00+00:00,0.0,30.34375,122.128,62856.0,609622.9000000001,246656914.8934469
2015-05-12 00:00:00+00:00,0.0,30.35,124.74,58951.0,555565.4000000001,245345317.21852395
2015-05-13 00:00:00+00:00,0.0,30.585,126.28800000000001,60344.0,614807.8,257774093.2075214
2015-05-14 00:00:00+00:00,0.0,30.674999999999997,127.24500000000002,58225.5,570869.6,275314650.0407065
2015-05-15 00:00:00+00:00,0.0,30.8875,127.234,49805.0,542058.1,245207609.526297
2015-05-16 00:00:00+00:00,0.0,30.915,127.37700000000001,81576.5,779808.4,332563948.1358028
2015-05-17 00:00:00+00:00,0.0,30.915,127.37700000000001,81576.5,779808.4,332563948.1358028
2015-05-18 00:00:00+00:00,0.0,31.072499999999998,126.49800000000002,51655.0,519589.10000000003,248751299.35773262
2015-05-19 00:00:00+00:00,0.0,30.955,126.92900000000002,58697.5,676352.4000000001,304696945.31571203
2015-05-20 00:00:00+00:00,0.0,30.990000000000002,127.00400000000002,52304.5,654093.8,280459784.597303
2015-05-21 00:00:00+00:00,0.0,31.045,126.64600000000002,49164.0,624530.9000000003,270978805.82502687
2015-05-22 00:00:00+00:00,0.0,31.085,126.73151,44536.5,431255.4,199456326.18057764
2015-05-23 00:00:00+00:00,0.0,30.8162,126.52018000000001,64233.0,646807.3000000002,282483548.65968543
2015-05-24 00:00:00+00:00,0.0,30.8162,126.52018000000001,64233.0,646807.3000000002,282483548.65968543
2015-05-25 00:00:00+00:00,0.0,30.8162,126.52018000000001,64233.0,646807.3000000002,282483548.65968543
2015-05-26 00:00:00+00:00,0.0,30.494999999999997,125.81052000000001,62943.0,636994.9000000001,289473936.51012427
2015-05-27 00:00:00+00:00,0.0,30.68,125.86900000000003,50419.0,563888.5,260852258.50365138
2015-05-28 00:00:00+00:00,0.0,30.6385,126.72815,56667.0,580370.4000000001,251223404.30113906
2015-05-29 00:00:00+00:00,0.0,30.6175,125.32800000000002,64909.5,687953.1000000001,335749696.9133821
2015-05-30 00:00:00+00:00,0.0,30.475,124.69900000000003,105867.5,1076152.5,455169534.25444984
2015-05-31 00:00:00+00:00,0.0,30.475,124.69900000000003,105867.5,1076152.5,455169534.25444984
2015-06-01 00:00:00+00:00,0.0,30.7275,125.36800000000001,67826.0,545157.1000000003,250189794.04335532
2015-06-02 00:00:00+00:00,0.0,31.01,125.625,54158.5,586086.1000000001,253229355.55812278
2015-06-03 00:00:00+00:00,0.0,31.052500000000002,124.88501000000004,58569.0,616320.5000000001,250400922.43270144
2015-06-04 00:00:00+00:00,0.0,30.99,124.70584,58390.0,643962.2000000001,264490559.86666623
2015-06-05 00:00:00+00:00,0.0,30.884999999999998,124.01,56309.5,635110.5000000002,271502911.4062552
2015-06-06 00:00:00+00:00,0.0,30.845,123.909,90111.0,880859.0,339053317.5020002
2015-06-07 00:00:00+00:00,0.0,30.845,123.909,90111.0,880859.0,339053317.5020002
2015-06-08 00:00:00+00:00,0.0,30.8475,123.62550000000002,57051.5,556350.8000000002,265203302.80051997
2015-06-09 00:00:00+00:00,0.0,30.705,124.528,57337.5,641369.1000000002,263689379.0333995
2015-06-10 00:00:00+00:00,0.0,30.735,123.75000000000006,62548.0,596455.7000000004,261547033.93645018
2015-06-11 00:00:00+00:00,0.0,30.79,123.75450000000005,54565.7,550096.2000000005,229576424.3395003
2015-06-12 00:00:00+00:00,0.0,30.915,123.75670000000004,51423.0,510775.50000000006,222829581.06457102
2015-06-13 00:00:00+00:00,0.0,30.884999999999998,123.13500000000005,72976.0,724879.7000000003,295546123.67696756
2015-06-14 00:00:00+00:00,0.0,30.884999999999998,123.13500000000005,72976.0,724879.7000000003,295546123.67696756
2015-06-15 00:00:00+00:00,0.0,30.932499999999997,123.52350000000001,66715.0,551744.9,234295935.4865469
2015-06-16 00:00:00+00:00,0.0,31.0175,124.09099000000006,55605.0,503782.7000000001,226350241.43927267
2015-06-17 00:00:00+00:00,0.0,31.0475,124.92100000000003,62026.0,634624.0000000003,285550767.35708886
2015-06-18 00:00:00+00:00,0.0,31.169,126.55400000000002,63054.0,700675.4000000001,290084436.68604815
2015-06-19 00:00:00+00:00,0.0,31.155,125.06000000000002,52015.5,589992.6000000002,255459403.3780458
2015-06-20 00:00:00+00:00,0.0,31.015,125.19200000000001,129016.5,1091117.7000000002,467408390.2599081
2015-06-21 00:00:00+00:00,0.0,31.015,125.19200000000001,129016.5,1091117.7000000002,467408390.2599081
2015-06-22 00:00:00+00:00,0.0,31.427500000000002,126.91000000000001,59513.0,541239.9000000001,222754929.1890523
2015-06-23 00:00:00+00:00,0.0,31.490000000000002,127.13800000000003,56998.5,533714.7000000001,246575523.5718006
2015-06-24 00:00:00+00:00,0.0,31.33,126.37400000000004,52740.5,588633.8,249866738.648243
2015-06-25 00:00:00+00:00,0.0,31.3492,127.71700000000001,56573.0,581887.7000000001,249418937.5591075
2015-06-26 00:00:00+00:00,0.0,31.052500000000002,127.83120000000001,58649.5,593765.1000000001,256267976.00862864
2015-06-27 00:00:00+00:00,0.0,31.052500000000002,127.97300000000001,135709.5,1091315.9000000006,442215620.7901587
2015-06-28 00:00:00+00:00,0.0,31.052500000000002,127.97300000000001,135709.5,1091315.9000000006,442215620.7901587
2015-06-29 00:00:00+00:00,0.0,30.177500000000002,125.11713000000002,72135.5,715333.4000000005,324306498.4433376
2015-06-30 00:00:00+00:00,0.0,30.0853,124.9355,68048.0,683724.2000000001,316372074.25495166
2015-07-01 00:00:00+00:00,0.0,30.1655,126.19000000000001,64658.5,686124.1000000001,288666314.6289745
2015-07-02 00:00:00+00:00,0.0,29.98,125.87191000000001,52172.5,521047.0000000001,229785875.8527044
2015-07-03 00:00:00+00:00,0.0,30.070999999999998,125.89300000000001,77366.5,738713.7000000001,310124312.6524015
2015-07-04 00:00:00+00:00,0.0,30.070999999999998,125.89300000000001,77366.5,738713.7000000001,310124312.6524015
2015-07-05 00:00:00+00:00,0.0,30.070999999999998,125.89300000000001,77366.5,738713.7000000001,310124312.6524015
2015-07-06 00:00:00+00:00,0.0,29.845,123.74900000000002,65676.0,665053.8,276776678.26566637
2015-07-07 00:00:00+00:00,0.0,29.54055,121.6776,87219.0,1005844.4,401584719.8313394
2015-07-08 00:00:00+00:00,0.0,29.29,121.22463,70066.5,807588.4000000001,390195700.143858
2015-07-09 00:00:00+00:00,0.0,29.725,123.01000000000002,64591.0,680077.5000000001,327961255.0541628
2015-07-10 00:00:00+00:00,0.0,29.9725,123.38190000000003,56541.5,597362.5000000001,269985296.5343573
2015-07-11 00:00:00+00:00,0.0,30.475,122.52700000000003,88229.0,758413.6,338724656.4341759
2015-07-12 00:00:00+00:00,0.0,30.475,122.52700000000003,88229.0,758413.6,338724656.4341759
2015-07-13 00:00:00+00:00,0.0,30.463500000000003,124.98100000000005,60929.5,623349.6000000001,272149679.0139413
2015-07-14 00:00:00+00:00,0.0,30.669800000000002,126.38050000000003,56451.0,600435.4,274452019.759793
2015-07-15 00:00:00+00:00,0.0,30.569499999999998,126.28500000000005,57371.0,631197.8,311993013.51560426
2015-07-16 00:00:00+00:00,0.0,30.565,128.09200000000004,61159.0,626390.8,319434270.1457726
2015-07-17 00:00:00+00:00,0.0,30.65,127.51900000000003,50938.5,591740.4,297180424.0333035
2015-07-18 00:00:00+00:00,0.0,30.7175,127.668,83717.5,859990.1000000002,390533109.8101824
2015-07-19 00:00:00+00:00,0.0,30.7175,127.668,83717.5,859990.1000000002,390533109.8101824
2015-07-20 00:00:00+00:00,0.0,30.509999999999998,128.589,53984.5,599359.3000000002,294299647.8918061
2015-07-21 00:00:00+00:00,0.0,30.445,127.68150000000001,58731.5,634087.6,328805842.9760611
2015-07-22 00:00:00+00:00,0.0,30.1475,127.01041000000001,55318.0,685094.2000000002,353438092.7924613
2015-07-23 00:00:00+00:00,0.0,30.0225,127.05900000000001,62577.78,747601.7000000002,365534529.81136066
2015-07-24 00:00:00+00:00,0.0,29.707,124.62700000000005,60103.0,760539.6000000001,397388688.08880174
2015-07-25 00:00:00+00:00,0.0,29.630000000000003,124.62700000000005,93374.0,986382.9,450448436.0528793
2015-07-26 00:00:00+00:00,0.0,29.630000000000003,124.62700000000005,93374.0,986382.9,450448436.0528793
2015-07-27 00:00:00+00:00,0.0,29.235,123.42,67306.5,735249.7000000001,332499494.3486887
2015-07-28 00:00:00+00:00,0.0,29.740000000000002,125.09850000000004,66796.5,771227.1000000001,325462946.83760923
2015-07-29 00:00:00+00:00,0.0,29.810000000000002,126.168,63891.0,751213.3000000003,359998954.8706515
2015-07-30 00:00:00+00:00,0.0,29.73,127.62800000000004,61512.5,682743.0000000001,304609868.8423113
2015-07-31 00:00:00+00:00,0.0,30.009999999999998,129.74400000000003,59358.5,661608.7000000001,288039118.622082
2015-08-01 00:00:00+00:00,0.0,30.085,130.06300000000002,97843.0,950916.0,404302010.236418
2015-08-02 00:00:00+00:00,0.0,30.085,130.06300000000002,97843.0,950916.0,404302010.236418
2015-08-03 00:00:00+00:00,0.0,29.884999999999998,129.23675,57613.0,634661.1000000001,292227573.73945457
2015-08-04 00:00:00+00:00,0.0,29.752499999999998,129.19591000000003,63885.5,683120.3000000002,337552483.57098424
2015-08-05 00:00:00+00:00,0.0,29.36,128.074,66482.07,728918.9000000003,336596807.40620947
2015-08-06 00:00:00+00:00,0.0,29.162300000000002,125.67000000000003,75714.0,803705.8000000002,347251912.63306797
2015-08-07 00:00:00+00:00,0.0,29.1925,124.62200000000003,68434.5,754498.8000000002,313544042.470361
2015-08-08 00:00:00+00:00,0.0,29.1925,124.792,93059.0,835292.0000000002,350856028.53360575
2015-08-09 00:00:00+00:00,0.0,29.1925,124.792,93059.0,835292.0000000002,350856028.53360575
2015-08-10 00:00:00+00:00,0.0,29.6825,125.248,66888.5,625363.5,266587713.18406048
2015-08-11 00:00:00+00:00,0.0,29.07,124.64600000000002,65588.0,653262.9000000003,337005013.4612584
2015-08-12 00:00:00+00:00,0.0,28.8675,124.391,74875.0,834929.5000000001,374510085.24271935
2015-08-13 00:00:00+00:00,0.0,29.28,126.581,59706.0,612727.2000000001,270188202.27763873
2015-08-14 00:00:00+00:00,0.0,29.29,128.012,51848.0,553149.9,238812885.27752024
2015-08-15 00:00:00+00:00,0.0,29.33,128.105,76179.0,665830.9000000001,292577169.2359386
2015-08-16 00:00:00+00:00,0.0,29.33,128.105,76179.0,665830.9000000001,292577169.2359386
2015-08-17 00:00:00+00:00,0.0,29.3649,128.493,52078.0,524260.20000000007,218221619.31276116
2015-08-18 00:00:00+00:00,0.0,29.265,129.87400000000002,55391.5,604316.6000000001,247880628.1631448
2015-08-19 00:00:00+00:00,0.0,29.02,126.63100000000001,63447.5,737546.2000000001,338807908.0251128
2015-08-20 00:00:00+00:00,0.0,28.572499999999998,124.503,64507.0,841217.9000000001,379997934.2605987
2015-08-21 00:00:00+00:00,0.0,28.0575,121.57690000000005,95388.5,1121408.8,562935156.1235197
2015-08-22 00:00:00+00:00,0.0,27.76,120.34700000000001,145355.0,1535789.6000000006,709036551.4033415
2015-08-23 00:00:00+00:00,0.0,27.76,120.34700000000001,145355.0,1535789.6000000006,709036551.4033415
2015-08-24 00:00:00+00:00,0.0,26.965000000000003,115.57900000000002,115590.5,1542496.0000000002,716959364.4239966
2015-08-25 00:00:00+00:00,0.0,27.02595,116.36600000000001,84251.0,994163.7000000001,473353225.4948793
2015-08-26 00:00:00+00:00,0.0,26.8069,115.19275000000005,83878.5,1093119.800000001,520990387.0029449
2015-08-27 00:00:00+00:00,0.0,27.8375,119.53900000000002,84643.5,991512.6,473114536.0257748
2015-08-28 00:00:00+00:00,0.0,28.05625,119.57700000000001,61413.5,681305.8,308949484.7238714
2015-08-29 00:00:00+00:00,0.0,28.155,120.53,100148.5,995799.5,420982104.0131175
2015-08-30 00:00:00+00:00,0.0,28.155,120.53,100148.5,995799.5,420982104.0131175
2015-08-31 00:00:00+00:00,0.0,28.015,119.775,59576.0,660039.7000000001,307532155.89254576
2015-09-01 00:00:00+00:00,0.0,27.473750000000003,116.61600000000001,75806.5,794796.2000000001,384949707.16506684
2015-09-02 00:00:00+00:00,0.0,27.28,117.65000000000003,69253.5,778516.1000000001,324669778.32145
2015-09-03 00:00:00+00:00,0.0,27.575,119.991,60431.0,649163.4,294318418.9024834
2015-09-04 00:00:00+00:00,0.0,27.265,117.94500000000002,51146.5,566034.6000000001,279934890.4227185
2015-09-05 00:00:00+00:00,0.0,27.27625,118.705,82201.5,951642.1000000001,422161476.38867986
2015-09-06 00:00:00+00:00,0.0,27.27625,118.705,82201.5,951642.1000000001,422161476.38867986
2015-09-07 00:00:00+00:00,0.0,27.27625,118.705,82201.5,951642.1000000001,422161476.38867986
2015-09-08 00:00:00+00:00,0.0,27.77075,120.02500000000002,57270.25,687683.9000000003,299465571.14070624
2015-09-09 00:00:00+00:00,0.0,27.91,121.363,62028.5,680340.1,305384682.8722831
2015-09-10 00:00:00+00:00,0.0,27.924999999999997,120.04700000000001,60714.0,793438.3000000002,332679658.4900383
2015-09-11 00:00:00+00:00,0.0,27.785,119.95300000000002,51680.0,647834.7000000001,299457282.7004685
2015-09-12 00:00:00+00:00,0.0,28.0,120.49100000000001,87618.832,789320.1000000004,361775164.06604046
2015-09-13 00:00:00+00:00,0.0,28.0,120.49100000000001,87618.832,789320.1000000004,361775164.06604046
2015-09-14 00:00:00+00:00,0.0,27.697499999999998,118.28000000000003,54367.0,593125.9000000001,264344044.8507807
2015-09-15 00:00:00+00:00,0.0,27.950000000000003,119.57450000000003,53703.0,699030.0000000001,306823726.7210163
2015-09-16 00:00:00+00:00,0.0,28.27,121.44300000000001,64493.0,754975.3,313233785.239416
2015-09-17 00:00:00+00:00,0.0,28.418750000000003,121.164,63246.5,858219.5,381715160.79822534
2015-09-18 00:00:00+00:00,0.0,28.11,118.17000000000004,60416.5,717251.9,331093766.0101021
2015-09-19 00:00:00+00:00,0.0,28.21,118.4319,170951.0,1545100.1,635951404.9236885
